ID,Datetime,Tweet Id,Text,Username,Location,Label
,10-01-2022,1.48E+18,ऊर्जावान व कर्मठ व्‍यक्तित्‍व के धनी एवं प्रदेश सरकार में मा. राज्य मंत्री श्री गिरीश चन्‍द्र यादव जी ( @girishyadavbjp ) को जन्मदिन व नूतन वर्ष की हार्दिक बधाई एवं शुभकामनाएं। ईश्वर से प्रार्थना है कि आप दीर्घायु हों और सदैव स्वस्थ एवं प्रसन्न रहें। https://t.co/JJIEAvMpVp,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,10-01-2022,1.48E+18,@ApnaDalOfficial के विनम्र व मिलनसार सिपाही एवं प्रदेश सरकार में मा. राज्य मंत्री श्री जय कुमार सिंह  “जैकी” जी को जन्मदिन व नूतन वर्ष की हार्दिक बधाई एवं शुभकामनाएं। ईश्वर से प्रार्थना है कि आप दीर्घायु हों और सदैव स्वस्थ एवं प्रसन्न रहें। @jksjaiki https://t.co/LGJDl0BD8m,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,09-01-2022,1.48E+18,"महान भारतीय स्वतंत्रता संग्राम सेनानी, प्रख्यात समाजसेवी एवं आजीवन किसानों के उत्थान के लिए संघर्ष करने वाले 'दीनबंधु' सर छोटूराम जी की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि। https://t.co/ZiQB24M0ji",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,07-01-2022,1.48E+18,"विजय संकल्प जनसभा जौनपुर में विशाल जनसमूह को सम्बोधित करते हुए
https://t.co/cMCb6J3LVx",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,06-01-2022,1.48E+18,"सोशल मीडिया और मीडिया में मेरे कोरोना पॉज़िटिव होने की भ्रामक खबरें चल रही है जोकि निराधार है। मैं पूर्णतः स्वस्थ हूँ।
विधान परिषद सदस्य श्री @ErAshishSPatel जी की कोरोना रिपोर्ट पॉज़िटिव आयी है। चिकित्सकों की सलाह पर वह होम आइसोलेशन में है। वे जल्द स्वस्थ होकर आप सबके बीच आएंगे।",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,06-01-2022,1.48E+18,‘विजय संकल्प जनसभा’ जौनपुर में उमड़े जनसैलाब ने अपने स्नेह से मन प्रफुल्लित कर दिया।कड़कड़ाती ठंड व बारिश की बूंदों के बीच उपस्थित विशाल जनसमूह सामाजिक न्याय के लिये @ApnaDalOfficial के संघर्ष को प्रबलता प्रदान कर रहा है।इस उत्साह के लिए जौनपुरवासियों का हार्दिक धन्यवाद अभिनंदन। https://t.co/8wdyhPgyet,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,06-01-2022,1.48E+18,आज जौनपुर में विजय संकल्प जनसभा को सम्बोधित किया। https://t.co/Skzbr0DEe6,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,05-01-2022,1.48E+18,"आज ‘तहसील बार एसोसिएशन, राजातालाब, वाराणसी’ के नवनिर्वाचित अधिवक्ता पदाधिकारी साथियों को शपथ ग्रहण कराते हुए उज्जवल भविष्य एवं सफल कार्यकाल की शुभकामनाएँ दी । https://t.co/4788DufrI8",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,05-01-2022,1.48E+18,"जनपद के विभिन्न रेलवे स्टेशन पर यात्री सुविधाओं का विस्तार निरंतर जारी है। विंध्याचल रेलवे स्टेशन पर स्थापित की गई दोनों लिफ़्ट वृद्धजन, दिव्यांगजन एवं मरीज़ों के लिए अत्यंत उपयोगी सिद्ध होंगी।आज इन्हें जनता को सौंपते हुए अत्यंत प्रसन्नता हो रही है। https://t.co/mu0h7JIs1j",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,05-01-2022,1.48E+18,राष्ट्र ध्वज देशवासियों के सम्मान का प्रतीक है। आज मीरजापुर रेलवे स्टेशन पर 6.5 लाख की लागत से स्थापित 100 फ़ीट ऊँचे तिरंगे का लोकार्पण करने का सौभाग्य प्राप्त हुआ। शहर के बीचों-बीच लहराता यह राष्ट्रध्वज हर जनपदवासी को गौरवान्वित करेगा। https://t.co/701lFWXrTo,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,03-01-2022,1.48E+18,देश के भविष्य युवा वर्ग को कोरोना का सुरक्षा कवच देने के लिए मैं माननीय प्रधानमंत्री जी का धन्यवाद करती हूं। 2/2,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,03-01-2022,1.48E+18,यशस्वी प्रधानमंत्री आदरणीय @narendramodi जी के नेतृत्व में विश्व के सबसे बड़े टीकाकरण के अंर्तगत आज से देश भर में 15 से 18 साल तक के आयुवर्ग के बच्चों के लिए टीकाकरण अभियान की शुरुआत की गई है। 1/2,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,03-01-2022,1.48E+18,"विनम्र व कर्मठ व्‍यक्तित्‍व की धनी एवं बदायूं से लोकसभा सांसद डॉ. संघमित्रा मौर्य जी, आपको जन्मदिन व नूतन वर्ष की हार्दिक बधाई एवं शुभकामनाएं। ईश्वर से प्रार्थना है कि आप दीर्घायु हों और सदैव स्वस्थ एवं प्रसन्न रहें। @bjpmpsanghmitra https://t.co/cHECVendSA",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,03-01-2022,1.48E+18,"महिलाओं में शिक्षा की अलख जगाने वाली देश की प्रथम महिला शिक्षिका, समाज सुधारिका व क्रान्तिज्योति माता सावित्रीबाई फूले जी की जयंती पर कोटिशः नमन। https://t.co/VizsNWhfzm",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,02-01-2022,1.48E+18,"सरल, सौम्य व मृदुभाषी एवं केन्‍द्रीय राज्‍यमंत्री मा. आदरणीय @AshwiniKChoubey जी, आपको जन्मदिन व नूतन वर्ष की हार्दिक बधाई एवं शुभकामनाएं।
ईश्वर से प्रार्थना है कि आप दीर्घायु हों और सदैव स्वस्थ एवं प्रसन्न रहें। https://t.co/5NW4eXFN7n",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,02-01-2022,1.48E+18,"ऊर्जावान व कर्मशील राजनेता एवं उत्तर प्रदेश सरकार में कैबिनेट मंत्री मा. श्री @SwamiPMaurya जी, आपको जन्मदिन व  नव वर्ष की हार्दिक बधाई एवं शुभकामनाएं।
ईश्वर से प्रार्थना है कि आप दीर्घायु हों और सदैव स्वस्थ व प्रसन्न रहें। https://t.co/1sA1c61Kji",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,01-01-2022,1.48E+18,माता वैष्णो देवी परिसर में हुए दुःखद हादसे पर गहरा दुःख व्यक्त करती हूं। घायलों के शीघ्र स्वस्थ होने की ईश्वर से प्रार्थना करती हूँ। पीड़ित परिजनों के प्रति मेरी संवेदनाएं।,AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,01-01-2022,1.48E+18,"सुबह की नई किरण के साथ नव वर्ष की हार्दिक शुभकामनाएँ। नया साल आप सभी के जीवन में सुख, शांति, समृद्धि एवं खुशहाली लेकर आये। #HAPPYNEWYEAR https://t.co/3UxNiueiQA",AnupriyaSPatel,New Delhi / Mirzapur,no-hate
,30-01-2022,1.49E+18,मैंने कहा था कि हमारे सर्वे के मुताबिक़ चन्नी जी चमकौर साहिब से हार रहे हैं। आज कांग्रेस ने एलान किया है कि वो दो सीटों से चुनाव लड़ेंगे। इसका मतलब सर्वे सच है?,ArvindKejriwal,India,no-hate
